date,timestamp,latitude,longitude,current(KA),gc,distance_km,address,YEAR
4/9/2021,57:17.9,6.6822,3.1458,-14.6,G,1.86750519,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
4/9/2021,09:01.5,6.6591,3.1465,6.3,C,1.520371884,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
5/9/2021,51:14.5,6.6564,3.1485,-16,G,1.623299558,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
5/9/2021,51:14.9,6.6691,3.1497,-13.8,G,0.708448301,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
5/9/2021,53:02.3,6.6522,3.1524,-17,G,1.900444942,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
5/9/2021,53:02.5,6.672,3.1501,-22.2,G,0.748606236,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
6/9/2021,20:01.6,6.679,3.1436,-21.6,G,1.781369851,"Ado Odo/Ota, Ogun, Nigeria",2021
6/9/2021,21:26.9,6.6675,3.1514,-28.2,G,0.542744109,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
6/9/2021,21:27.1,6.6694,3.1449,-31.9,G,1.239486738,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/09/2021,33:51.5,6.6586,3.151,10,C,1.275754903,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,42:07.1,6.6631,3.1493,30,C,0.990055497,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,49:42.2,6.6779,3.1518,24.6,C,1.109359744,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,55:51.0,6.671,3.1583,6.7,C,0.336966266,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,57:33.5,6.6543,3.1631,-11.1,G,1.796488117,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,00:26.2,6.6551,3.154,32.2,G,1.550881408,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,02:47.8,6.6566,3.1554,-46.2,G,1.368717352,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,29:32.0,6.6553,3.1528,5.6,C,1.554637985,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,42:51.2,6.6732,3.1602,14.5,C,0.658580661,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,43:42.6,6.6856,3.1519,-13.2,G,1.915507741,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,17:12.0,6.6691,3.1446,14.9,C,1.271532951,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/09/2021,49:05.5,6.6843,3.1471,35,G,1.981657033,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/10/2021,09:58.5,6.6665,3.1565,-35.9,G,0.269082348,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/10/2021,11:56.6,6.6788,3.1655,-30.5,G,1.513194002,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/10/2021,11:56.8,6.6777,3.1647,-43.8,G,1.363707269,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/10/2021,14:25.5,6.6827,3.1451,11.4,C,1.958902323,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/10/2021,17:02.2,6.6778,3.1408,-28.9,G,1.959909928,"Ado Odo/Ota, Ogun, Nigeria",2021
1/10/2021,20:21.0,6.6732,3.1598,-19.7,G,0.629111155,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/10/2021,39:07.9,6.6586,3.17,5.6,C,1.913602827,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
10/10/2021,10:35.9,6.668,3.1529,-17,G,0.368159481,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,59:00.2,6.6772,3.1443,-18.8,G,1.598630145,"Ado Odo/Ota, Ogun, Nigeria",2021
11/10/2021,01:07.1,6.6764,3.1427,-13.2,G,1.700396472,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,02:41.8,6.6662,3.1539,-26.3,G,0.386043863,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,02:42.0,6.6612,3.1511,-63.1,G,1.018462849,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,02:42.2,6.6684,3.1486,-19.1,G,0.831326,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,02:42.3,6.6681,3.1541,-22.3,G,0.238807,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,02:47.5,6.6807,3.1665,-16.9,G,1.743929279,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,03:11.8,6.6557,3.164,-101.5,G,1.70583212,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,03:11.9,6.655,3.1618,-7.3,G,1.667290594,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,04:57.6,6.6727,3.1697,-33,G,1.559469433,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,04:58.3,6.6571,3.158,-8.5,G,1.327360992,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,05:41.0,6.6599,3.1632,7.7,C,1.269647828,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,10:08.0,6.6632,3.1407,-65.3,G,1.815801313,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,10:08.1,6.6735,3.1444,-37.9,G,1.391321307,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,10:08.6,6.6699,3.1459,-23.9,G,1.133330548,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,10:08.9,6.6687,3.1478,-12.2,G,0.918140761,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,12:38.8,6.6537,3.1504,-17.5,G,1.802868149,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,14:23.1,6.6857,3.1605,-52.5,G,1.931130779,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,19:09.2,6.678,3.1464,-3.1,C,1.475353453,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,21:59.3,6.6652,3.164,14.4,C,0.962999613,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/10/2021,24:44.5,6.6762,3.1516,17.9,G,0.953477474,"Ado Odo/Ota, Ogun, Nigeria",2021
15/10/2021,55:28.9,6.676,3.1683,-16,G,1.561214465,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,55:42.5,6.6585,3.1625,-33.9,G,1.353646103,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,56:51.6,6.6591,3.1681,-20.8,G,1.714062559,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,56:51.7,6.6586,3.1578,-22.6,G,1.159178165,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,59:20.8,6.6743,3.1584,-45.2,G,0.652633856,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,01:52.6,6.6716,3.1568,15.1,C,0.310914297,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,06:50.0,6.685,3.1592,-20.1,G,1.823665001,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,07:56.6,6.6824,3.1518,-50.2,G,1.576007559,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,09:21.5,6.6678,3.1648,-21.1,G,0.967232684,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,09:21.8,6.6732,3.1702,-20.1,G,1.628175252,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,10:26.0,6.6656,3.1675,-19.9,G,1.309908231,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,13:16.0,6.6735,3.1425,-31.1,G,1.588276152,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,14:00.1,6.6726,3.1647,-21.9,G,1.03444713,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,18:15.4,6.6682,3.1697,15.3,C,1.502746533,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,19:11.8,6.669,3.1646,24,C,0.937616087,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,19:11.9,6.6732,3.1544,-21.5,G,0.51527847,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/10/2021,24:18.6,6.6609,3.1611,-16.1,G,1.045327655,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,45:07.6,6.6802,3.1697,-30.9,G,1.958118798,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,45:07.7,6.6638,3.1551,-29.3,G,0.576772356,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,45:07.8,6.6751,3.1686,-34.3,G,1.542545731,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,45:07.9,6.6725,3.1672,-29.8,G,1.288827171,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,46:37.3,6.6737,3.1592,-44.7,G,0.634486186,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
22/10/2021,14:01.2,6.6671,3.141,12,C,1.680725235,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/10/2021,31:12.9,6.6792,3.1592,-25.7,G,1.196218435,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/10/2021,45:46.2,6.6598,3.1562,18.7,C,1.010686138,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
25/10/2021,53:24.7,6.6657,3.1607,-18.1,G,0.618538391,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
29/10/2021,32:27.4,6.6597,3.1598,7.7,C,1.099988961,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,44:53.4,6.6604,3.1543,-30,C,0.964882349,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,52:21.4,6.6632,3.14,-11.9,G,1.888460605,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,55:40.9,6.6761,3.149,6.5,C,1.122381971,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,55:50.9,6.6787,3.1689,9.5,C,1.784685705,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,56:19.6,6.6719,3.1525,16.6,C,0.520731364,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,09:42.5,6.6824,3.1605,-39.2,C,1.578623932,"Idi-Iroko Road, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,13:00.8,6.6816,3.1641,-13.1,G,1.66618949,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,13:00.9,6.6806,3.1658,-34.4,G,1.685461402,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,23:50.4,6.665,3.1492,23.6,C,0.877264681,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,24:36.3,6.6704,3.1526,5.1,C,0.422614588,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,37:07.1,6.6673,3.173,13.6,G,1.873604058,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
31/10/2021,17:12.7,6.6587,3.1624,4.7,C,1.328912123,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,09:29.0,6.6712,3.1577,3.3,C,0.311181768,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,26:14.7,6.6629,3.1623,8.4,C,0.95428999,"Anjorin Street, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,40:43.0,6.654,3.1514,-13.4,C,1.735406722,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,44:37.6,6.6653,3.1513,-6.1,C,0.664522584,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,53:54.0,6.6605,3.1446,-7.7,C,1.576830029,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,54:12.7,6.6797,3.1608,11.2,C,1.308933854,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,59:19.8,6.6618,3.1688,-4.7,C,1.607876919,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,03:35.0,6.659,3.1512,-11.8,G,1.226094103,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,05:06.4,6.6711,3.1425,-9.8,C,1.523216096,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,06:04.5,6.6574,3.1512,-6.2,G,1.38788406,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,16:11.3,6.6599,3.1524,-26,G,1.0802917,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,16:54.7,6.6532,3.1606,16,C,1.813603515,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,26:48.0,6.6718,3.1631,-17.1,G,0.836996613,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
1/11/2021,36:47.0,6.6832,3.1617,-9.5,G,1.706838139,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
4/11/2021,17:48.2,6.6726,3.168,-4.2,C,1.376352127,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
7/11/2021,57:48.9,6.6781,3.1688,-19,G,1.735774013,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
7/11/2021,02:29.7,6.6756,3.1627,13.8,C,1.04230868,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
7/11/2021,26:41.5,6.6765,3.1637,20.1,C,1.191097814,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
7/11/2021,52:54.2,6.6611,3.1481,36.4,G,1.238115244,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,36:06.7,6.676,3.1662,-27.5,G,1.366292906,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,36:46.8,6.6627,3.1677,-35.6,G,1.453191063,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,37:15.9,6.6654,3.1693,-19.6,G,1.507396661,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,38:23.9,6.6719,3.163,-49.5,G,0.83123897,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,40:06.2,6.6794,3.1698,-31.2,G,1.910929367,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,41:33.4,6.6579,3.1611,-43.5,G,1.340392975,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,41:57.1,6.6783,3.1557,-27.1,G,1.047452197,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,43:30.6,6.677,3.1624,-23.9,G,1.13835696,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
9/11/2021,46:33.5,6.6823,3.1621,-19.2,G,1.631347389,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,55:06.9,6.6567,3.1536,-16.1,G,1.383426781,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,57:16.0,6.6691,3.1514,20.7,G,0.520836233,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,00:11.7,6.6601,3.1416,11.9,C,1.877122983,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,01:34.4,6.656,3.1466,20.1,C,1.776918024,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,04:13.7,6.6638,3.1516,18.9,C,0.753936627,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,04:21.6,6.6771,3.1466,16.8,C,1.391768041,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,04:52.6,6.673,3.1481,21.5,C,0.995881044,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,12:13.0,6.6759,3.1589,9.3,C,0.838239871,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,12:25.5,6.6645,3.1673,13.7,C,1.32861107,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,14:35.5,6.6728,3.1513,13.2,C,0.686633933,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,15:05.8,6.6818,3.1651,20,G,1.745459641,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,16:10.8,6.6694,3.1579,9.3,C,0.205581318,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,17:00.8,6.6694,3.1615,9.9,C,0.59786989,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,17:09.2,6.6607,3.1547,21.2,C,0.92380387,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,20:16.2,6.663,3.1458,10.5,C,1.313632423,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
11/11/2021,45:49.6,6.6717,3.1445,11.2,C,1.319904056,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,50:45.7,6.6845,3.1588,16.2,C,1.761094381,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,55:42.2,6.6548,3.1486,-38.2,G,1.772693809,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,56:45.0,6.6737,3.1496,6,C,0.896269513,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,56:45.1,6.6623,3.1723,-22.1,G,1.932242016,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,57:28.2,6.6683,3.1676,37.9,G,1.270551763,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,58:33.8,6.6769,3.1418,-53.4,G,1.814285213,"Ado Odo/Ota, Ogun, Nigeria",2021
13/11/2021,59:27.9,6.6833,3.166,17.3,C,1.939223421,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,00:15.4,6.6785,3.1598,-17.1,G,1.143728109,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,00:36.0,6.6819,3.1483,18.9,C,1.684439697,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,01:12.0,6.6756,3.1431,-20.8,G,1.619185133,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,01:35.9,6.6772,3.1517,33.7,G,1.04469806,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,02:45.9,6.6854,3.154,20.1,C,1.850696786,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,02:46.1,6.6674,3.169,19.7,C,1.43307938,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,03:14.0,6.6837,3.1539,23.3,C,1.664926005,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,03:18.4,6.6847,3.1594,12.4,C,1.795244661,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,06:42.2,6.6788,3.1457,-23.5,G,1.592679873,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,11:14.4,6.6792,3.1533,-32.6,G,1.187833473,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,11:41.6,6.6684,3.1407,23.9,C,1.702911298,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,12:16.3,6.6711,3.15,-20.7,G,0.718312719,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,12:16.3,6.6633,3.1473,-28.1,G,1.154635986,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:32.6,6.6805,3.1643,-19.1,G,1.576341923,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:32.6,6.6726,3.169,-32.1,G,1.48208345,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:32.7,6.6694,3.1568,-21.5,G,0.094966072,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:32.9,6.6751,3.1565,-76.2,G,0.69197811,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:32.9,6.6727,3.1511,-97.8,G,0.697050543,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,13:33.0,6.6728,3.1661,-14.5,G,1.185821106,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.3,6.681,3.147,-26,G,1.681103061,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.4,6.6717,3.1589,-19.6,G,0.43883703,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.5,6.6773,3.1461,-25.2,G,1.448165037,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.6,6.6861,3.157,-15.7,G,1.91630431,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.8,6.6793,3.1578,-22.2,G,1.172592721,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,15:52.8,6.683,3.1461,-11.6,G,1.919493867,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,17:25.7,6.6678,3.1383,24.7,C,1.970829665,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,17:25.7,6.6797,3.1668,12,C,1.684847585,"A5-1, Otta, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,18:12.9,6.6604,3.1671,17.7,C,1.537510415,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,21:56.0,6.6765,3.1656,21,C,1.347030672,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
13/11/2021,25:12.6,6.6644,3.1676,9.9,C,1.363513582,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,36:59.6,6.6705,3.1503,-24.5,G,0.666327091,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,38:42.8,6.6751,3.1392,-17.3,G,1.991299049,"Ado Odo/Ota, Ogun, Nigeria",2021
14/11/2021,39:11.0,6.6784,3.169,-40.1,G,1.773345009,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,40:22.4,6.6767,3.1682,10.1,C,1.592773558,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,40:30.2,6.6656,3.1401,-20,G,1.805734381,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,42:53.4,6.6643,3.1667,12.1,C,1.275941162,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,43:45.1,6.6557,3.1674,-13.5,C,1.924894763,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,44:06.5,6.6791,3.1618,-32.9,G,1.297664808,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,44:06.8,6.6701,3.1705,-23.7,G,1.594839915,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,44:50.6,6.6675,3.168,6.2,C,1.322092507,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,45:02.8,6.6705,3.1546,16.7,C,0.24483915,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,46:21.7,6.6775,3.1513,-15.9,G,1.095060736,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,47:05.9,6.682,3.1541,-17.9,G,1.474711013,"Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,49:18.8,6.6769,3.1549,-31.5,G,0.900780934,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,49:55.2,6.6719,3.1622,-17.2,G,0.751213152,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,50:10.7,6.686,3.1573,22.2,C,1.90719376,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,53:23.6,6.6694,3.1406,13,C,1.714028365,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,53:33.9,6.6545,3.157,26,C,1.602980631,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,54:31.6,6.667,3.149,43.7,G,0.812971035,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,54:42.3,6.6704,3.1471,14.6,C,1.009293531,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,58:00.7,6.6677,3.1409,-18.2,G,1.685149485,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,03:26.0,6.6553,3.1451,14.8,C,1.939612548,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,06:42.0,6.6665,3.1711,-10.9,C,1.676592103,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,12:50.7,6.6854,3.1515,-13.7,G,1.905271212,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,13:26.8,6.6687,3.1716,9.2,C,1.710762018,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,15:13.1,6.6743,3.1609,15,C,0.801097801,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,24:59.8,6.6745,3.1528,6.4,C,0.72319476,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
14/11/2021,31:54.0,6.6775,3.1554,19,C,0.960727154,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
15/11/2021,57:31.7,6.6771,3.1583,24.5,C,0.944495169,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
16/11/2021,58:53.4,6.6591,3.1674,16.1,C,1.655069182,"Ado Odo/Ota, Ogun, 112104, Nigeria",2021
16/11/2021,01:14.2,6.6724,3.1617,-20.6,G,0.730357732,"Covenant University, Idi-Iroko Road, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
16/11/2021,07:27.1,6.6855,3.1517,18.7,C,1.910236272,"Isale, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
16/11/2021,13:24.7,6.6579,3.1556,8.9,C,1.223212018,"proposed covenant university college of medcine, Ado Odo/Ota, Ogun, 112104, Nigeria",2021
